CODE2,CODE1,CODEBASE,H_CNT,H_BED,H_SRVP,H_SRVB,INFO_TIME
二級發布區代碼,一級發布區代碼,最小統計區代碼,醫療院所家數,醫療院所床數,醫療院所平均每家服務人數,醫療院所平均每千人擁有病床數,資料時間
"A6420-07","A6420-07-061","A6420-0165-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-061","A6420-0179-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-061","A6420-0191-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-061","A6420-0195-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-061","A6420-0200-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-063","A6420-0185-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-063","A6420-0186-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-063","A6420-0190-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-064","A6420-0188-00",1,3,306.00,9.80,"107Y12M"
"A6420-07","A6420-07-064","A6420-0201-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-066","A6420-0196-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-067","A6420-0193-00",1,0,235.00,0.00,"107Y12M"
"A6420-07","A6420-07-067","A6420-0204-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-067","A6420-0212-00",1,0,89.00,0.00,"107Y12M"
"A6420-07","A6420-07-069","A6420-0202-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-069","A6420-0214-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-069","A6420-0215-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-070","A6420-0203-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-070","A6420-0210-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-070","A6420-0219-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-074","A6420-0213-00",0,0,0.00,0.00,"107Y12M"
"A6420-07","A6420-07-074","A6420-0226-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-018","A6420-0033-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-018","A6420-0069-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-018","A6420-0071-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-019","A6420-0006-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-019","A6420-0007-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-019","A6420-0028-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-019","A6420-0035-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-019","A6420-0053-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-019","A6420-0088-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-019","A6420-0102-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-019","A6420-0119-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-019","A6420-0122-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-050","A6420-0148-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-050","A6420-0160-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-058","A6420-0177-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-071","A6420-0181-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-071","A6420-0227-00",1,0,240.00,0.00,"107Y12M"
"A6420-08","A6420-08-089","A6420-0142-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-089","A6420-0149-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-089","A6420-0198-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-089","A6420-0223-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-089","A6420-0246-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-089","A6420-0268-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-089","A6420-0275-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-089","A6420-0292-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-089","A6420-0347-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-090","A6420-0270-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-092","A6420-0271-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-092","A6420-0290-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0265-00",1,0,87.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0288-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0304-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0317-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0324-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0349-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0352-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0356-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0360-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0370-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0372-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0374-00",0,0,0.00,0.00,"107Y12M"
"A6420-08","A6420-08-106","A6420-0375-00",0,0,0.00,0.00,"107Y12M"
"A6420-09","A6420-09-072","A6420-0211-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-057","A6420-0164-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-057","A6420-0175-00",2,4,170.00,11.76,"107Y12M"
"A6420-10","A6420-10-059","A6420-0173-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-059","A6420-0182-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-062","A6420-0180-00",3,2,61.33,10.87,"107Y12M"
"A6420-10","A6420-10-062","A6420-0187-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-065","A6420-0192-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-065","A6420-0194-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-065","A6420-0206-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-073","A6420-0209-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-073","A6420-0222-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-075","A6420-0189-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-075","A6420-0199-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-075","A6420-0230-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-075","A6420-0262-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-076","A6420-0217-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-076","A6420-0229-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-081","A6420-0235-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-081","A6420-0249-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-082","A6420-0239-00",1,0,94.00,0.00,"107Y12M"
"A6420-10","A6420-10-082","A6420-0245-00",0,0,0.00,0.00,"107Y12M"
"A6420-10","A6420-10-082","A6420-0256-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-077","A6420-0207-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-077","A6420-0208-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-077","A6420-0216-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-077","A6420-0224-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-077","A6420-0228-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-077","A6420-0232-00",1,1,25.00,40.00,"107Y12M"
"A6420-11","A6420-11-077","A6420-0234-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-077","A6420-0238-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-077","A6420-0247-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-078","A6420-0220-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-078","A6420-0225-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-078","A6420-0231-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-078","A6420-0241-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-079","A6420-0233-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-079","A6420-0237-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-083","A6420-0248-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-083","A6420-0250-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-083","A6420-0254-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-084","A6420-0253-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-084","A6420-0257-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-085","A6420-0252-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-085","A6420-0259-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-086","A6420-0260-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-088","A6420-0263-00",0,0,0.00,0.00,"107Y12M"
"A6420-11","A6420-11-088","A6420-0266-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-033","A6420-0047-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-033","A6420-0057-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-033","A6420-0097-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-033","A6420-0107-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-040","A6420-0096-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-040","A6420-0131-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-040","A6420-0138-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-048","A6420-0106-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-048","A6420-0114-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-048","A6420-0120-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-048","A6420-0125-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-048","A6420-0127-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-048","A6420-0139-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-048","A6420-0147-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-048","A6420-0176-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-053","A6420-0153-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-053","A6420-0166-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-056","A6420-0170-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-068","A6420-0151-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-068","A6420-0172-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-068","A6420-0221-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-068","A6420-0236-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-068","A6420-0244-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-087","A6420-0243-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-087","A6420-0264-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0162-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0197-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0218-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0240-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0251-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0255-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0261-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0272-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0280-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0282-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0287-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0296-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0303-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0309-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0334-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0339-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0343-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0344-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0363-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0366-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0367-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0371-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-095","A6420-0373-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0269-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0276-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0277-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0302-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0313-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0331-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0336-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0353-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0354-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0357-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0358-00",0,0,0.00,0.00,"107Y12M"
"A6420-12","A6420-12-100","A6420-0359-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-055","A6420-0161-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-055","A6420-0169-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-080","A6420-0184-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-080","A6420-0205-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-080","A6420-0242-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-080","A6420-0258-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-080","A6420-0273-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-091","A6420-0267-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-091","A6420-0274-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-091","A6420-0281-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-091","A6420-0284-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-091","A6420-0285-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-091","A6420-0289-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-091","A6420-0294-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-093","A6420-0278-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-093","A6420-0279-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-093","A6420-0283-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-097","A6420-0295-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-097","A6420-0299-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-097","A6420-0306-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-097","A6420-0310-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-097","A6420-0312-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-098","A6420-0291-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-098","A6420-0300-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-098","A6420-0301-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-098","A6420-0307-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-098","A6420-0315-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-098","A6420-0318-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-107","A6420-0345-00",1,1,179.00,5.59,"107Y12M"
"A6420-13","A6420-13-107","A6420-0362-00",1,0,81.00,0.00,"107Y12M"
"A6420-13","A6420-13-108","A6420-0332-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-108","A6420-0348-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-108","A6420-0350-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-108","A6420-0355-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-108","A6420-0361-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-108","A6420-0364-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-108","A6420-0369-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-109","A6420-0346-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-109","A6420-0351-00",0,0,0.00,0.00,"107Y12M"
"A6420-13","A6420-13-109","A6420-0365-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-094","A6420-0286-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-094","A6420-0293-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-094","A6420-0298-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-096","A6420-0297-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-096","A6420-0311-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-099","A6420-0305-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-099","A6420-0308-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-099","A6420-0319-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-099","A6420-0320-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-101","A6420-0314-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-101","A6420-0316-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-101","A6420-0322-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-101","A6420-0323-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-101","A6420-0325-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-101","A6420-0328-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-102","A6420-0333-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-102","A6420-0338-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-103","A6420-0321-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-103","A6420-0326-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-103","A6420-0342-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-104","A6420-0329-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-104","A6420-0335-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-104","A6420-0341-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-105","A6420-0327-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-105","A6420-0330-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-105","A6420-0337-00",0,0,0.00,0.00,"107Y12M"
"A6420-14","A6420-14-105","A6420-0340-00",0,0,0.00,0.00,"107Y12M"
"A6420-15","A6420-15-110","A6420-0368-00",0,0,0.00,0.00,"107Y12M"
"A6421-01","A6421-01-002","A6421-0005-00",0,0,0.00,0.00,"107Y12M"
"A6421-01","A6421-01-002","A6421-0017-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-001","A6421-0001-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-001","A6421-0002-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-001","A6421-0003-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-001","A6421-0004-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-001","A6421-0010-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-001","A6421-0013-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-003","A6421-0009-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-004","A6421-0006-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-004","A6421-0007-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-004","A6421-0011-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-004","A6421-0016-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-004","A6421-0023-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-005","A6421-0008-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-005","A6421-0012-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-005","A6421-0014-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-005","A6421-0020-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-005","A6421-0021-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-005","A6421-0022-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-005","A6421-0030-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-005","A6421-0039-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-006","A6421-0015-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-006","A6421-0026-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-006","A6421-0027-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-006","A6421-0029-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-006","A6421-0042-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-006","A6421-0044-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-006","A6421-0047-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-007","A6421-0019-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-007","A6421-0024-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-007","A6421-0025-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-007","A6421-0028-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-007","A6421-0031-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-007","A6421-0036-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-007","A6421-0037-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-007","A6421-0041-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-007","A6421-0043-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-017","A6421-0062-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-017","A6421-0066-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-033","A6421-0051-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-033","A6421-0052-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-033","A6421-0056-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-033","A6421-0074-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-033","A6421-0100-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-033","A6421-0165-00",0,0,0.00,0.00,"107Y12M"
"A6421-02","A6421-02-035","A6421-0103-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-008","A6421-0018-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-008","A6421-0033-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-008","A6421-0061-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-009","A6421-0034-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-009","A6421-0035-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-009","A6421-0050-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-010","A6421-0045-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-011","A6421-0048-00",1,0,73.00,0.00,"107Y12M"
"A6421-03","A6421-03-011","A6421-0067-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-012","A6421-0054-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-013","A6421-0055-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-014","A6421-0057-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-014","A6421-0065-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-015","A6421-0058-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-016","A6421-0060-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-018","A6421-0063-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0032-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0038-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0040-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0049-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0053-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0059-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0071-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0079-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0107-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0108-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0121-00",0,0,0.00,0.00,"107Y12M"
"A6421-03","A6421-03-024","A6421-0142-00",0,0,0.00,0.00,"107Y12M"
